step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
158,0.0,1.0,,
159,0.0,1.0,,
160,1.19798,0.88889,,
161,1.63814,0.88889,,
162,0.0,1.0,,
163,1.82794,0.88889,,
164,0.75854,0.88889,,
165,0.0,1.0,,
166,0.0,1.0,,
167,0.0,1.0,,
168,1.49221,0.88889,,
169,0.0,1.0,,
170,0.0,1.0,,
171,1.79782,0.88889,,
172,0.0,1.0,,
173,1.74995,0.88889,,
174,0.0,1.0,,
175,0.0,1.0,,
176,0.0,1.0,,
177,2.0601,0.88889,,
178,3.07596,0.77778,,
179,0.81559,0.88889,,
180,1.57359,0.77778,,
181,0.0,1.0,,
182,1e-05,1.0,,
183,0.0,1.0,,
184,1.40473,0.88889,,
185,1.55193,0.88889,,
186,1.74623,0.88889,,
187,1e-05,1.0,,
188,1.1041,0.88889,,
189,1.25017,0.88889,,
190,0.0,1.0,,
191,1e-05,1.0,,
192,5e-05,1.0,,
193,2e-05,1.0,,
194,0.5335,0.88889,,
195,1.11292,0.88889,,
196,1e-05,1.0,,
197,0.0007,1.0,,
198,1.48242,0.88889,,
199,0.0,1.0,,
200,0.0,1.0,,
201,1.9759,0.77778,1.36652,0.22222
202,1.38529,0.88889,,
203,1e-05,1.0,,
204,0.0,1.0,,
205,0.00267,1.0,,
206,0.0001,1.0,,
207,0.0,1.0,,
208,2.91796,0.77778,,
209,4.09175,0.77778,,
210,0.41373,0.88889,,
211,1.37449,0.77778,,
212,0.0,1.0,,
213,1.98828,0.88889,,
214,3.20471,0.77778,,
215,1.97457,0.88889,,
216,1.56677,0.88889,,
217,1.33151,0.88889,,
218,1.52253,0.88889,,
219,3.99763,0.66667,,
220,3e-05,1.0,,
221,1e-05,1.0,,
222,6e-05,1.0,,
223,0.52744,0.88889,,
224,2e-05,1.0,,
225,1e-05,1.0,,
226,1.0295,0.88889,,
227,0.00278,1.0,,
228,0.66853,0.88889,,
229,1.21342,0.88889,,
230,1e-05,1.0,,
231,6e-05,1.0,,
232,1.04723,0.88889,,
233,2.46677,0.77778,,
234,1.48267,0.88889,,
235,1e-05,1.0,,
236,2e-05,1.0,,
237,1.11436,0.88889,,
238,0.61976,0.88889,,
239,0.00022,1.0,,
240,1.08955,0.88889,,
241,1e-05,1.0,,
242,0.00012,1.0,,
243,0.58313,0.88889,,
244,1e-05,1.0,,
245,1e-05,1.0,,
246,2e-05,1.0,,
247,0.0,1.0,,
248,1.61408,0.88889,,
249,1e-05,1.0,,
250,1.62109,0.88889,,
251,2e-05,1.0,,
252,1.29759,0.88889,,
253,0.0,1.0,,
254,0.0,1.0,,
255,1e-05,1.0,,
256,0.0,1.0,,
257,1.12515,0.88889,,
258,1.71563,0.88889,,
259,0.0,1.0,,
260,1.72002,0.88889,,
261,0.0,1.0,,
262,0.0,1.0,,
263,1.67279,0.88889,,
264,0.0,1.0,,
265,3.4415,0.77778,,
266,1.51834,0.88889,,
267,4.30581,0.66667,,
268,0.00617,1.0,,
269,0.0,1.0,,
270,0.0,1.0,,
271,3.16094,0.77778,,
272,0.0,1.0,,
273,1.47894,0.88889,,
274,0.37848,0.88889,,
275,1.09883,0.88889,,
276,0.0,1.0,,
277,2.29255,0.77778,,
278,1.36423,0.88889,,
279,0.0,1.0,,
280,1.82156,0.77778,,
281,1.14511,0.88889,,
282,0.69332,0.88889,,
283,0.0,1.0,,
284,0.0,1.0,,
285,1e-05,1.0,,
286,0.0,1.0,,
287,3.47392,0.77778,,
288,0.0,1.0,,
289,0.0,1.0,,
290,3.89784,0.77778,,
291,0.0,1.0,,
292,0.0,1.0,,
293,1.80705,0.88889,,
294,1.42307,0.88889,,
295,3.10328,0.77778,,
296,1.45505,0.88889,,
297,1e-05,1.0,,
298,0.0,1.0,,
299,0.0,1.0,,
300,1.85355,0.88889,,
301,0.0,1.0,1.36742,0.22222
302,1e-05,1.0,,
303,0.0,1.0,,
304,0.0,1.0,,
305,0.0,1.0,,
306,0.0,1.0,,
307,1.94304,0.88889,,
308,0.0,1.0,,
309,0.0,1.0,,
310,0.0,1.0,,
311,1.19814,0.77778,,
312,0.0,1.0,,
313,1.70934,0.88889,,
314,0.0,1.0,,
315,0.0,1.0,,
316,0.0,1.0,,
317,0.0,1.0,,
318,1.80473,0.88889,,
319,0.0,1.0,,
320,0.0,1.0,,
321,0.0,1.0,,
322,0.0,1.0,,
323,0.83882,0.88889,,
324,1.73764,0.88889,,
325,0.0,1.0,,
326,0.0,1.0,,
327,0.0,1.0,,
328,1.50851,0.88889,,
329,0.0,1.0,,
330,3.45788,0.77778,,
331,1.71138,0.88889,,
332,0.0,1.0,,
333,0.0,1.0,,
334,0.0,1.0,,
335,1.627,0.88889,,
336,1.46439,0.88889,,
337,1.8384,0.88889,,
338,0.80673,0.88889,,
339,0.0,1.0,,
340,0.0,1.0,,
341,1.43013,0.88889,,
342,0.0,1.0,,
343,0.0,1.0,,
344,2.86882,0.77778,,
345,0.0,1.0,,
346,1.51683,0.88889,,
347,0.0,1.0,,
348,0.0,1.0,,
349,0.0,1.0,,
350,0.0,1.0,,
351,1.62766,0.88889,,
352,2.7721,0.77778,,
353,0.0,1.0,,
354,1.55907,0.88889,,
355,1.62518,0.88889,,
356,2.97221,0.77778,,
357,0.0,1.0,,
358,1.55957,0.88889,,
359,1.41778,0.88889,,
360,1.40683,0.88889,,
361,1.48709,0.88889,,
362,0.0,1.0,,
363,2.66109,0.77778,,
364,0.79803,0.88889,,
365,1.32561,0.88889,,
366,1e-05,1.0,,
367,0.5546,0.88889,,
368,0.00033,1.0,,
369,2.07582,0.77778,,
370,0.92107,0.88889,,
371,5e-05,1.0,,
372,0.95793,0.88889,,
373,0.00035,1.0,,
374,5e-05,1.0,,
375,0.48535,0.88889,,
376,0.00054,1.0,,
377,2e-05,1.0,,
378,1.00494,0.88889,,
379,0.75832,0.88889,,
380,2e-05,1.0,,
381,7e-05,1.0,,
382,2e-05,1.0,,
383,0.00023,1.0,,
384,2e-05,1.0,,
385,0.0,1.0,,
386,0.51156,0.88889,,
387,1e-05,1.0,,
388,1e-05,1.0,,
389,0.0,1.0,,
390,0.04512,1.0,,
391,0.0,1.0,,
392,3.35968,0.77778,,
393,1.44586,0.88889,,
394,0.0,1.0,,
395,0.0,1.0,,
396,0.0,1.0,,
397,0.0,1.0,,
398,0.0,1.0,,
399,0.0,1.0,,
400,1.71165,0.88889,,
401,0.0,1.0,0.0,0.33333
402,1.7384,0.88889,,
403,0.0,1.0,,
404,0.0,1.0,,
405,0.0,1.0,,
406,1.57964,0.88889,,
407,3.14303,0.77778,,
408,2.60024,0.77778,,
409,1.54869,0.88889,,
410,0.0,1.0,,
411,0.40418,0.88889,,
412,0.0,1.0,,
413,0.0,1.0,,
414,0.0,1.0,,
415,2.03993,0.88889,,
416,0.0,1.0,,
417,3.0378,0.77778,,
418,1.93387,0.88889,,
419,1.77591,0.88889,,
420,0.0,1.0,,
421,0.0,1.0,,
422,1.24888,0.88889,,
423,0.0,1.0,,
424,0.0,1.0,,
425,0.0,1.0,,
426,1.49931,0.88889,,
427,0.0,1.0,,
428,0.0,1.0,,
429,3.07492,0.77778,,
430,0.0,1.0,,
431,1.42974,0.88889,,
432,0.00773,1.0,,
433,0.0,1.0,,
434,0.57201,0.88889,,
435,1.72183,0.88889,,
436,1.72495,0.88889,,
437,0.0,1.0,,
438,2.74779,0.77778,,
439,1.36605,0.88889,,
440,1.67579,0.88889,,
441,0.0,1.0,,
442,0.0,1.0,,
443,0.0,1.0,,
444,0.0,1.0,,
445,0.0,1.0,,
446,0.0,1.0,,
447,0.0,1.0,,
448,0.0,1.0,,
449,0.0,1.0,,
450,0.0,1.0,,
451,1.56252,0.88889,,
452,0.0,1.0,,
453,0.0,1.0,,
454,1.9921,0.88889,,
455,1.01657,0.88889,,
456,0.0,1.0,,
457,4.36209,0.66667,,
458,0.0,1.0,,
459,0.0,1.0,,
460,0.0,1.0,,
461,2.13377,0.88889,,
462,0.0,1.0,,
463,0.33036,0.88889,,
464,1.71864,0.88889,,
465,0.0,1.0,,
466,0.0,1.0,,
467,0.0,1.0,,
468,0.0,1.0,,
469,0.0,1.0,,
470,0.0,1.0,,
471,0.0,1.0,,
472,1.70432,0.88889,,
473,0.0,1.0,,
474,0.0,1.0,,
475,1.84209,0.88889,,
476,0.0,1.0,,
477,0.0,1.0,,
478,1.97008,0.77778,,
479,0.31618,0.88889,,
480,0.0,1.0,,
481,0.0,1.0,,
482,0.0,1.0,,
483,1.5921,0.88889,,
484,0.0,1.0,,
485,0.01595,1.0,,
486,1.9046,0.88889,,
487,1.6454,0.88889,,
488,0.0,1.0,,
489,0.0,1.0,,
490,1.56152,0.88889,,
491,0.0,1.0,,
492,0.0,1.0,,
493,1.33334,0.88889,,
494,0.0,1.0,,
495,1.46171,0.88889,,
496,0.0,1.0,,
497,0.0,1.0,,
498,0.0,1.0,,
499,0.0,1.0,,
500,0.0,1.0,,
501,3.31683,0.77778,0.00019,0.33333
502,0.0,1.0,,
503,0.0,1.0,,
504,1e-05,1.0,,
505,0.02164,1.0,,
506,0.0,1.0,,
507,3.45723,0.77778,,
508,0.0,1.0,,
509,0.0,1.0,,
510,1.83846,0.88889,,
511,3.87181,0.77778,,
512,0.0,1.0,,
513,0.0,1.0,,
514,1.57895,0.88889,,
515,0.0,1.0,,
516,0.0,1.0,,
517,0.0,1.0,,
518,1.75918,0.88889,,
519,0.0,1.0,,
520,0.0,1.0,,
521,1.61027,0.88889,,
522,0.4688,0.88889,,
523,0.0,1.0,,
524,1.63168,0.88889,,
525,0.0,1.0,,
526,1.67077,0.88889,,
527,0.0,1.0,,
528,0.0,1.0,,
529,2.29566,0.77778,,
530,1.53352,0.88889,,
531,0.0,1.0,,
532,4.65923,0.66667,,
533,1.54893,0.88889,,
534,0.0,1.0,,
535,2.81135,0.77778,,
536,0.0,1.0,,
537,0.0,1.0,,
538,2e-05,1.0,,
539,1.67029,0.77778,,
540,1.14686,0.88889,,
541,0.0,1.0,,
542,1e-05,1.0,,
543,0.0,1.0,,
544,1e-05,1.0,,
545,0.0,1.0,,
546,0.0,1.0,,
547,0.0,1.0,,
548,0.0,1.0,,
549,0.97422,0.88889,,
550,2.04753,0.77778,,
551,0.0,1.0,,
552,0.00102,1.0,,
553,0.0,1.0,,
554,1.83404,0.88889,,
555,0.0,1.0,,
556,1.81776,0.88889,,
557,0.74358,0.88889,,
558,1.73022,0.88889,,
559,1.66621,0.88889,,
560,0.0,1.0,,
561,1.3709,0.88889,,
562,0.0,1.0,,
563,0.0,1.0,,
564,0.0,1.0,,
565,1.2109,0.88889,,
566,0.0,1.0,,
567,3e-05,1.0,,
568,0.0,1.0,,
569,1e-05,1.0,,
570,0.00012,1.0,,
571,1.68072,0.88889,,
572,1.74987,0.88889,,
573,0.00045,1.0,,
574,1.71866,0.88889,,
575,1.54028,0.77778,,
576,1.78325,0.88889,,
577,1e-05,1.0,,
578,0.0,1.0,,
579,0.0,1.0,,
580,1.71098,0.88889,,
581,1.568,0.88889,,
582,0.0,1.0,,
583,0.0,1.0,,
584,0.0,1.0,,
585,0.0,1.0,,
586,0.0,1.0,,
587,0.0,1.0,,
588,0.0,1.0,,
589,0.0,1.0,,
590,2.59958,0.77778,,
591,1.46225,0.88889,,
592,0.0,1.0,,
593,0.0,1.0,,
594,0.0,1.0,,
595,1.83281,0.88889,,
596,1.8023,0.88889,,
597,1.71925,0.88889,,
598,1.7205,0.88889,,
599,1.55435,0.88889,,
600,1.56632,0.88889,,
601,0.0,1.0,1.50448,0.22222
602,0.0,1.0,,
603,0.0,1.0,,
604,0.0,1.0,,
605,1e-05,1.0,,
606,3.17894,0.77778,,
607,0.0,1.0,,
608,0.0,1.0,,
609,0.0,1.0,,
610,0.0,1.0,,
611,1.63187,0.88889,,
612,1.1361,0.88889,,
613,1.57708,0.88889,,
614,1.58278,0.77778,,
615,0.0,1.0,,
616,2e-05,1.0,,
617,1.37084,0.88889,,
618,1.55081,0.88889,,
619,0.0,1.0,,
620,1.54296,0.88889,,
621,0.0,1.0,,
622,1.64116,0.77778,,
623,0.0,1.0,,
624,0.0,1.0,,
625,0.77981,0.88889,,
626,0.0,1.0,,
627,3.16041,0.77778,,
628,0.0,1.0,,
629,1.02937,0.88889,,
630,0.0,1.0,,
631,1.5699,0.88889,,
632,0.0,1.0,,
633,0.0,1.0,,
634,0.0,1.0,,
635,0.0,1.0,,
636,0.0,1.0,,
637,1.52043,0.88889,,
638,0.0,1.0,,
639,0.0,1.0,,
640,1.48261,0.88889,,
641,0.0,1.0,,
642,0.0,1.0,,
643,0.0,1.0,,
644,0.0,1.0,,
645,0.0,1.0,,
646,1.57414,0.88889,,
647,0.0,1.0,,
648,1.20498,0.88889,,
649,0.0,1.0,,
650,0.0,1.0,,
651,1.0902,0.88889,,
652,0.0,1.0,,
653,0.0,1.0,,
654,1.71582,0.88889,,
655,0.10608,0.88889,,
656,0.0,1.0,,
657,2.1553,0.88889,,
658,1.82812,0.88889,,
659,0.0,1.0,,
660,0.32251,0.88889,,
661,0.0,1.0,,
662,1.66712,0.88889,,
663,0.0,1.0,,
664,0.0,1.0,,
665,0.0,1.0,,
666,1.61717,0.88889,,
667,0.0,1.0,,
668,0.0,1.0,,
669,1.4972,0.88889,,
670,0.0,1.0,,
671,0.0,1.0,,
672,0.0,1.0,,
673,0.0,1.0,,
674,0.0,1.0,,
675,1.55076,0.88889,,
676,0.0,1.0,,
677,0.0,1.0,,
678,0.0,1.0,,
679,0.0,1.0,,
680,0.0,1.0,,
681,0.0,1.0,,
682,1.59139,0.88889,,
683,0.61014,0.88889,,
684,0.0,1.0,,
685,0.0,1.0,,
686,1.66721,0.88889,,
687,0.0,1.0,,
688,0.0,1.0,,
689,0.08081,0.88889,,
690,0.0,1.0,,
691,1.21141,0.88889,,
692,0.0,1.0,,
693,0.12224,0.88889,,
694,0.0,1.0,,
695,0.80821,0.88889,,
696,0.0,1.0,,
697,1.59207,0.88889,,
698,0.0,1.0,,
699,0.0,1.0,,
700,0.0,1.0,,
701,0.0,1.0,1.71009,0.22222
702,0.0,1.0,,
703,0.00029,1.0,,
704,0.0,1.0,,
705,0.0,1.0,,
706,0.0,1.0,,
707,0.0,1.0,,
708,0.0,1.0,,
709,0.0,1.0,,
710,0.0,1.0,,
711,1.76419,0.77778,,
712,0.0,1.0,,
713,1.54413,0.88889,,
714,0.0,1.0,,
715,0.0,1.0,,
716,0.0,1.0,,
717,1.85692,0.88889,,
718,0.0,1.0,,
719,0.00232,1.0,,
720,1.86716,0.88889,,
721,0.0,1.0,,
722,0.0,1.0,,
723,1.70139,0.88889,,
724,1.44686,0.88889,,
725,0.0,1.0,,
726,0.0,1.0,,
727,0.0,1.0,,
728,0.0,1.0,,
729,1.25672,0.88889,,
730,1.55794,0.88889,,
731,0.96177,0.88889,,
732,0.77577,0.88889,,
733,0.0,1.0,,
734,0.0,1.0,,
735,1.56394,0.88889,,
736,1.76866,0.88889,,
737,1.21861,0.88889,,
738,0.0,1.0,,
739,1.5085,0.88889,,
740,0.0,1.0,,
741,0.0,1.0,,
742,0.0,1.0,,
743,0.87476,0.77778,,
744,0.0,1.0,,
745,2.80425,0.77778,,
746,0.0,1.0,,
747,0.0,1.0,,
748,0.0,1.0,,
749,1.32919,0.88889,,
750,0.0,1.0,,
751,1.5788,0.88889,,
752,0.0,1.0,,
753,1.74821,0.88889,,
754,0.0,1.0,,
755,0.0,1.0,,
756,0.0,1.0,,
757,1.69679,0.88889,,
758,0.0,1.0,,
759,0.0,1.0,,
760,1.73171,0.88889,,
761,1.82101,0.88889,,
762,1.69401,0.88889,,
763,0.0,1.0,,
764,3e-05,1.0,,
765,0.79578,0.88889,,
766,0.12098,0.88889,,
767,1.89219,0.88889,,
768,0.0,1.0,,
769,1e-05,1.0,,
770,0.0,1.0,,
771,0.9138,0.88889,,
772,1.36824,0.88889,,
773,0.0,1.0,,
774,0.0,1.0,,
775,1.65684,0.77778,,
776,0.82475,0.88889,,
777,1.5056,0.88889,,
778,0.0,1.0,,
779,0.0,1.0,,
780,0.00012,1.0,,
781,1.12259,0.88889,,
782,0.0,1.0,,
783,0.0,1.0,,
784,0.0,1.0,,
785,0.0,1.0,,
786,1.46744,0.88889,,
787,0.0,1.0,,
788,0.57963,0.88889,,
789,1.58901,0.88889,,
790,0.0,1.0,,
791,1.88705,0.88889,,
792,1.67936,0.88889,,
793,0.0,1.0,,
794,0.00011,1.0,,
795,1.7304,0.88889,,
796,0.0,1.0,,
797,0.0,1.0,,
798,0.0,1.0,,
799,0.0,1.0,,
800,0.0,1.0,,
801,1.88244,0.88889,3.28302,0.11111
802,0.0,1.0,,
803,0.0,1.0,,
804,1e-05,1.0,,
805,3.27646,0.77778,,
806,2.46034,0.77778,,
807,0.0,1.0,,
808,6e-05,1.0,,
809,0.0,1.0,,
810,0.0,1.0,,
811,0.0,1.0,,
812,0.0,1.0,,
813,0.0,1.0,,
814,0.0,1.0,,
815,0.0,1.0,,
816,0.0,1.0,,
817,3.57592,0.77778,,
818,0.0,1.0,,
819,0.0,1.0,,
820,0.0,1.0,,
821,1.74513,0.88889,,
822,0.0,1.0,,
823,0.0,1.0,,
824,1.57747,0.88889,,
825,0.0,1.0,,
826,0.0,1.0,,
827,1.29884,0.88889,,
828,0.0,1.0,,
829,1.81539,0.88889,,
830,1.27548,0.88889,,
831,1.78398,0.88889,,
832,0.0,1.0,,
833,0.06652,1.0,,
834,0.0,1.0,,
835,1.76597,0.88889,,
836,0.0,1.0,,
837,0.0,1.0,,
838,0.0,1.0,,
839,1.51639,0.88889,,
840,0.0,1.0,,
841,1.44445,0.88889,,
842,0.31679,0.88889,,
843,0.0,1.0,,
844,1.68805,0.88889,,
845,1.48778,0.88889,,
846,0.0,1.0,,
847,2.88285,0.77778,,
848,0.0,1.0,,
849,2.61025,0.77778,,
850,0.0,1.0,,
851,1.26534,0.88889,,
852,0.0,1.0,,
853,1e-05,1.0,,
854,0.0,1.0,,
855,0.0,1.0,,
856,1.65248,0.88889,,
857,0.0,1.0,,
858,0.0,1.0,,
859,0.0,1.0,,
860,0.08049,0.88889,,
861,0.0,1.0,,
862,0.0,1.0,,
863,0.0,1.0,,
864,0.0,1.0,,
865,0.0,1.0,,
866,0.0,1.0,,
867,0.0,1.0,,
868,0.0,1.0,,
869,0.0,1.0,,
870,1.7814,0.88889,,
871,2e-05,1.0,,
872,0.0,1.0,,
873,0.0,1.0,,
874,1.412,0.88889,,
875,0.0,1.0,,
876,0.0,1.0,,
877,0.0,1.0,,
878,0.0,1.0,,
879,2.0196,0.77778,,
880,1.50184,0.88889,,
881,0.0,1.0,,
882,0.0,1.0,,
883,0.0,1.0,,
884,0.0,1.0,,
885,0.0,1.0,,
886,0.0,1.0,,
887,0.0,1.0,,
888,0.0,1.0,,
889,1.91537,0.88889,,
890,0.0,1.0,,
891,2.16502,0.88889,,
892,0.0,1.0,,
893,1.54841,0.88889,,
894,0.0,1.0,,
895,2.10385,0.88889,,
896,0.0,1.0,,
897,1.62658,0.88889,,
898,0.0,1.0,,
899,0.0,1.0,,
900,3.545,0.77778,,
901,1.50187,0.88889,1.14272,0.22222
902,0.02862,1.0,,
903,0.63058,0.88889,,
904,1.77087,0.88889,,
905,0.0,1.0,,
906,0.0,1.0,,
907,1.45385,0.88889,,
908,0.0,1.0,,
909,3.10209,0.77778,,
910,1e-05,1.0,,
911,2.49169,0.77778,,
912,0.0,1.0,,
913,1.27029,0.88889,,
914,0.38938,0.88889,,
915,0.0,1.0,,
916,1.53202,0.88889,,
917,3e-05,1.0,,
918,1.19973,0.88889,,
919,0.0,1.0,,
920,0.0,1.0,,
921,1.24588,0.88889,,
922,0.00073,1.0,,
923,0.07929,0.88889,,
924,0.0,1.0,,
925,1.29959,0.88889,,
926,2e-05,1.0,,
927,0.0,1.0,,
928,1.23435,0.88889,,
929,0.0,1.0,,
930,0.0,1.0,,
931,0.0,1.0,,
932,0.0,1.0,,
933,0.0,1.0,,
934,1.63893,0.88889,,
935,1.37075,0.88889,,
936,1.22884,0.88889,,
937,0.0,1.0,,
938,0.0,1.0,,
939,0.85748,0.88889,,
940,0.0,1.0,,
941,1.72114,0.88889,,
942,1.27413,0.88889,,
943,1.79025,0.88889,,
944,0.0,1.0,,
945,0.02009,1.0,,
946,1.55874,0.88889,,
947,0.0,1.0,,
948,0.0,1.0,,
949,0.0,1.0,,
950,0.0,1.0,,
951,0.0,1.0,,
952,0.60329,0.88889,,
953,1.59283,0.88889,,
954,1.71025,0.88889,,
955,0.0,1.0,,
956,0.0,1.0,,
957,0.0,1.0,,
958,0.0,1.0,,
959,1.7462,0.88889,,
960,0.0,1.0,,
961,0.0,1.0,,
962,0.0,1.0,,
963,0.0,1.0,,
964,0.0,1.0,,
965,0.0,1.0,,
966,0.0,1.0,,
967,0.0,1.0,,
968,1.69661,0.88889,,
969,0.0,1.0,,
970,0.0,1.0,,
971,0.0,1.0,,
972,0.0,1.0,,
973,1.8986,0.88889,,
974,0.0,1.0,,
975,1.84057,0.88889,,
976,2.87843,0.77778,,
977,0.0,1.0,,
978,1.71885,0.88889,,
979,1.72513,0.88889,,
980,1.85504,0.88889,,
981,0.0,1.0,,
982,0.0,1.0,,
983,0.0,1.0,,
984,0.0,1.0,,
985,1.74802,0.88889,,
986,2.9898,0.77778,,
987,0.0,1.0,,
988,0.0,1.0,,
989,0.00011,1.0,,
990,0.0,1.0,,
991,0.0,1.0,,
992,0.0,1.0,,
993,0.0,1.0,,
994,0.0,1.0,,
995,0.0,1.0,,
996,1.42448,0.88889,,
997,0.0,1.0,,
998,1.72441,0.88889,,
999,0.0,1.0,,
1000,0.0,1.0,,
1001,0.0,1.0,1.08055,0.22222
1002,1.65753,0.88889,,
1003,0.0,1.0,,
1004,0.0,1.0,,
1005,1.66571,0.88889,,
1006,0.98904,0.88889,,
1007,1.59091,0.88889,,
1008,0.0,1.0,,
1009,1.82156,0.88889,,
1010,1.74842,0.88889,,
1011,1.60229,0.88889,,
1012,1.58599,0.88889,,
1013,0.19342,0.88889,,
1014,1.66875,0.88889,,
1015,1.6614,0.88889,,
1016,1e-05,1.0,,
1017,1e-05,1.0,,
1018,0.0,1.0,,
1019,0.0,1.0,,
1020,0.0,1.0,,
1021,0.0,1.0,,
1022,1.36275,0.88889,,
1023,0.0,1.0,,
1024,1.50305,0.88889,,
1025,0.0,1.0,,
1026,0.0,1.0,,
1027,0.00077,1.0,,
1028,0.0,1.0,,
1029,0.0,1.0,,
1030,1.52714,0.88889,,
1031,1.30194,0.88889,,
1032,1.49066,0.88889,,
1033,0.0,1.0,,
1034,0.0,1.0,,
1035,0.0,1.0,,
1036,1.69404,0.88889,,
1037,0.0,1.0,,
1038,3.00004,0.77778,,
1039,0.0,1.0,,
1040,0.0,1.0,,
1041,0.0,1.0,,
1042,0.01683,1.0,,
1043,0.0,1.0,,
1044,1.68267,0.88889,,
1045,0.0,1.0,,
1046,0.0,1.0,,
1047,3e-05,1.0,,
1048,0.0,1.0,,
1049,0.0,1.0,,
1050,1.67219,0.88889,,
1051,0.0,1.0,,
1052,0.0,1.0,,
1053,0.0,1.0,,
1054,0.0,1.0,,
1055,0.0,1.0,,
1056,0.8468,0.88889,,
1057,1.82532,0.88889,,
1058,1.8087,0.88889,,
1059,1.5065,0.88889,,
1060,0.0,1.0,,
1061,0.0,1.0,,
1062,0.00025,1.0,,
1063,0.0,1.0,,
1064,0.0,1.0,,
